,tweets,ano
55,Bullying no trabalho associa-se a maior risco de complicações cardiovasculares dlvr.it/QsvLnX,2018
56,almoçando na mesa do trabalho aí começa dizendo que hetero não se pega em lugar público e que gay quer direito que ninguém mais tem aí PROFESSORES dizendo que bullying não existe,2018
57,teve uma vez tb q eu joguei uma garrafinha dagua num guri q fazia bullying cmg dai ele foi reclamar na diretoria e EU tive q fazer um trabalho falando q bullying eh feio.. escola eh um lixo,2018
58,"Minha escola é péssima em questão das pessoas realizarem o trabalho direito Coordenadora educacional que passa pano pra bullying, monitor que não sabe ver horário, professor incentivando bullying",2018
59,"Meu deus, o Baidu sofre bullying até no trabalho?",2018
60,"ALINE SOU SUA FÃ :3  Eu sofria bullying calada...  E a única vez q fui pra diretoria foi porque uma garota me encheu o saco poe causa de uma pasta do trabalho e mandei ela tomar no cu. A escola era católica, rs.",2018
61,Parte mais difícil do meu trabalho e falar que já quis me matar por causa do bullying,2018
62,Isso que fez trabalho sobre o Bullying né,2018
63,Nao quero fazer um trabalho sobre Bullying!!,2018
64,"No ápice do novo trabalho, o compositor tensiona as questões contemporâneas de espionagem, solidão e bullying.",2018
65,Sofro bullying com essas garotas do trabalho kkkkk,2018
66,"O Biff é supervisor dele. Não sei se o assédio acontece NO trabalho, mas George deixa claro que não pode revidar o bullying pq ele é superior dele.",2018
67,"amanhã vai rolar um futebol da galera do trabalho, SÓ eu de BR E 3 MANO, TRÊS ALEMÃES... vcs não tem noção do bullying, mas vou fazer o possível pra vingar a gente",2018
68,Bullying no trabalho está associado a maior risco cardiovascular https://ift.tt/2rgm8ue,2018
69,"Hoje no trabalho:  -Luis, escolhe uma música aí! -Poe Cara Estranho dos Los Hermanos  Todos respondem: AI NOSSA, COMO ASSIM NAO CREIO ESSA NÃO!  O bullying é real e me persegue!",2018
70,e mereci mesmo pq eu trabalho e não fico o dia inteiro no twitter venerando quem faz apologia ao bullying,2018
71,"Só agora disseram q o sushiman sofreu bullying dos colegas de trabalho, q n gostavam muito dele pelas promoções q teve no emprego. Um caso de inveja q terminou em surto e morte, pelo despreparo da polícia. #jornalhoje",2018
72,"Na noite dessa quinta-feira, 29, o projeto Help fez um trabalho de conscientização sobre automutilação, bullying, depressão e suicídio na escola Escola Alvino Pereira Rocha, em Rio Verde,… https://www.instagram.com/p/BqziADLh26J/?utm_source=ig_twitter_share&igshid=15gnlzjvlm75l",2018
73,"Na noite dessa quinta-feira, 29, o projeto Help fez um trabalho de conscientização sobre automutilação, bullying, depressão e suicídio na escola Escola Alvino Pereira Rocha, em Rio Verde, Goiás.  Esse trabalho... https://www.facebook.com/170762763103772/posts/1055006234679416/",2018
74,"Na noite dessa quinta-feira, 29, o projeto Help fez um trabalho de conscientização sobre automutilação, bullying, depressão e suicídio na escola Escola Alvino Pereira Rocha, em Rio Verde,… https://www.instagram.com/p/Bqzh5D0lifg/?utm_source=ig_twitter_share&igshid=1llpotoqdnu0l",2018
75,"@ascampello reclama de cobrança e Bullying em horário de trabalho, perseguição e etc. Escuta aqui Bonitao eu sofro com @vasco no trabalho, na faculdade, na escola da minha filha, em casa na rua  e tudo culpa sua e você quer se isentar? #foracampello",2018
76,"conclusão: não sofro bullying no grupo, mas a vida faz esse trabalho pra vocês",2018
77,"este tipo de coisas devia ser sancionado perante a lei, e nao digo só nestes casos! qualquer caso de bullying, ódio e desrespeito pela liberdade de outro que chegue a niveis tão vergonhosos devia ser sancionado... e mais duas palavras: trabalho comunitário.",2018
78,"Smurf, mão pequena, a baixa, Mike Wazowski  Lucas e Ana Júlia praticaram bullying comigo no trabalho hoje",2018
79,Jornalista pernambucana muda de nome após sofrer bullying no trabalho. Entenda o caso: https://bit.ly/2PXZHIR,2018
80,sofrendo bullying por parte dos meus colegas de trabalho porque falei que odeio chuva,2018
81,"Se você trabalha em uma empresa, pode ter sofrido, estar sofrendo ou vir a ser vítima de bullying no trabalho. Veja como agir nos casos de bullying no trabalho. #bullying #assediomoral gosto-disto.com/2018/11/bull…",2018
82,Ceis TB sofrem bullying no trabalho de vcs pq demoram quando vão ao banheiro? Eu sofro...,2018
83,"eu sofro tanto bullying com a Sara no trabalho, ai que crlh",2018
84,Minha irmã tá sofrendo bullying das colegas dela de trabalho pq ela tá fazendo um ótimo trabalho,2018
85,Bullying no trabalho por causa do meu tamanho...  ATÉ QUANDO?????!?!?!! 🙄,2018
86,"Tenho 27 anos, me livrei do bullying da escola e agora tenho o do trabalho.",2018
87,cultura hetero no meu trabalho é bullying,2018
88,As colegas de trabalho de vcs tb fazem bullying com vocês?  🤦🏻‍♀️,2018
89,Colégio Universitário realizou trabalho sobre “Bullying e Drogas” https://bit.ly/2DZeWei,2018
90,"Sofri bullying na escola até ter que mudar de escola, mas enfim se for contar tudo dá um livro. Só queria te dizer que só cabe a você mudar isso e se aceitar, não é um trabalho fácil e não é da noite para o dia. Ignorar os olhares, as falas maldosas, ligar o foda-se",2018
91,Os caras não esperam nem eu chegar no trabalho pra começar o bullying,2018
92,Pesquisa mostra relação entre bullying no ambiente de trabalho e doenças cardiovasculares. Saiba mais no nosso site.  #LetraseLucros https://letraselucros.com/pesquisa-mostra-relacao-entre-bullying-no-ambiente-de-trabalho-e-doencas-cardiovasculares/,2018
93,"Mas tem famoso que faz projetos sociais para prevenir o bullying em escolas e ambientes de trabalho o que eu acho ótimo.  Eu mesmo faço ações, mas não sou ninguém, só uso a minha má experiência com Bullying para evitar q outros sofram também.",2018
94,"Não mais do q eu por vc e de quem levanta a bandeira da hipocrisia, do machismo, do assédio, do bullying, da perseguição no trabalho....",2018
95,"Eu sou fã.... como vc disse.... não estou no meu trabalho em rede nacional fazendo bullying com ela.....  e mesmo se fosse com ela seria injusto, pq ser humano nenhum deve passar por situações vexatórias consecutivas..... isso causa um buraco enorme na alma.... acredite!",2018
96,"a maior e melhor vingança é ter se tornando linda e o pessoal do ensino médio ficar “ai nossa como vc tá lindo” ... engraçado né, na escola fazia tanto bullying que eu tinha vergonha de apresentar trabalho na frente da sala e sempre tinha crise de pânico, hoje dão em cima",2018
97,"Não seja cruel. Eu estava tão convicto de que as praxes, o bullying na escola, no trabalho, a violência doméstica, o meninos que sem razão aparente puxam os cabelos a arranham o colega, a discriminação das mulheres eram formas de crueldade mas afinal são apenas dinâmicas sociais.",2018
98,Tirei 10 na prova tirei 10 nos trabalho e de partição e por uma falta quase tirei 10 por não  faltar ai o bonito  fazendo bullying comigo não sou inteligente eu so prestei atencao nas aulas são  tudo dinâmicas,2018
99,"É complicado demais porque a escola nesse caso tenta fazer a parte dela (teve um projeto ótimo sobre bullying, teve promotor de justiça indo palestrar, concurso de redação sobre o tema, etc), o que pega é o trabalho com as famílias.",2018
100,O bullying e assédio no trabalho também pode ser combatido com o compliance. Entenda como no nosso blog: https://clickcompliance.com/bullying-trabalho-compliance-ajuda-combater/,2018
101,Sofrendo bullying no trabalho por ser aquariana 😔,2018
102,"#SP1 Acho que deveriam averiguar se essa rapaz sofria algum tipo de Bullying no local de trabalho, pois acho que ninguem surta assim sem motivo",2018
103,"Acho que deveriam averiguar se essa rapaz sofria algum tipo de Bullying no local de trabalho, pois acho que ninguem surta assim sem motivo   #SP1",2018
104,"Precisamos dialogar mais sobre o bullying. Pessoas ter medo de ir a escola é algo sério. Saiba que nenhuma brincadeira machuca alguém (fisicamente ou psicologicamente), caso contrario não é brincadeira.   Obs:imagem abaixo criada por mim e uns amigos de sala, em forma de trabalho",2018
105,#QuartaDetremuraSDV Gente to fazendo uma trabalho final de ética e preciso que votem nas enquetes  // Você sofre ou já sofreu bullying ?,2018
106,"engraçado que no meu trabalho sou publicitária, contadora, RH, motorista, marketing, decoradora, professora e ontem fui Psicóloga de um menino de 10 anos que sofreu bullying no colégio... as vezes sou gerente tb kkkkkkk",2018
107,"pedi demissão do meu trabalho, a mana cansou do bullying",2018
108,"Kkkkkkkkk eu não faço bullying, só trabalho com verdades",2018
109,Eu sofria bullying no trabalho 😂,2018
110,"O Moro vai ser tipo aquela pessoa do grupo que faz o trabalho pq o resto da galera joga tudo nas costas dele, aí no fim das contas o grupo tira 2, mas é de boa pq mesmo sendo burrinhos e fazendo bullying eles ainda são os pops da escola",2018
111,Não aguento mais sofrer bullying no trabalho kakakakak scrr,2018
112,Bicho o que de passa na cabeça de professor de fazer entrega/protocolo de trabalho em dia de prova? Será que eles sofreram tanto bullying assim na adolescência?,2018
113,Espero que esse episódio faça as pessoas que praticavam bullying pensarem e refletirem também  Ficamos felizes que você gostou do nosso trabalho!,2018
114,"Preciso fazer um trabalho sobre o bullying, os pontos POSITIVOS do bullying ????!!!!",2018
115,Bullying no trabalho: quando uma piada não é só uma brincadeira  https://share.appdater.mobi/IDyVIbrkYR,2018
116,Bullying no trabalho: quando uma piada não é só uma brincadeira https://glo.bo/2DtMsZ8,2018
117,"Há uma relação perigosa entre o bullying no trabalho e o risco de AVC, revela o maior estudo feito até ao momento para investigar esta associação, publicado no European... https://noticiassaude.pt/bem-estar/bullying-e-violencia-laboral-aumentam-risco-de-doencas-cardiovasculares/",2018
118,"sofri bullying de chefe (ainda sofro em parte e nem sei pq), acumulo função, chego de manhã e colocaram coisa na minha agenda sem me consultarem (foda-se vida pessoal), trabalho às vezes de domingo a domingo quero sinceramente que quem acha que não trabalho vá tomar no cu",2018
119,Você sabia que grande parte dos gays sofre bullying na escola? Esses dias realizei um trabalho para o curso de Psicologia sobre o assunto e fiquei aterrorizado com o que descobri. O… https://www.instagram.com/p/BqVn9NrgHyj/?utm_source=ig_twitter_share&igshid=p4127c9z59lt,2018
120,"Quando entrei no ensino médio meu medo deixou de ser ""sofrer bullying"" e virou ""trabalho em dupla""  #ranço #DomingoDetremuraSDV",2018
121,"Já quando tinha 10 anos por causa de um penteado que eu usa e isso me deixou muito mal mas na época eu n contava para ninguém pq n achava era bullying , na época eu lembro q perdi ponto em uma matéria por n quer apresentar um trabalho para sala toda pq os meninos ficavam me...",2018
122,"Desde a 1º série, eu sofri bullying por conta do meu jeito, sempre com piadinhas, xingamentos, já fui humilhado e xingando na hora que estava apresentando um trabalho, acho que esse foi o pior dia da minha vida na escola, já fui ameaçado e varias vezes pensei em me matar +",2018
123,"Virar almoço porque essa vida de galinha é muito dura, pessoas me maltratado né, fazendo bullying com meu trabalho 🙄😂",2018
124,"Alguns motivos que me fazem sobrer um leve bullying no trabalho: Minha pizza favorita é tomate seco c/ rúcula, eu não gosto de hals nem de chaves (o programa) e eu prefiro m&m's com amendoim.",2018
125,"nunca chegou a ser bullying, mas no quinto ano eu fui “amiga” de uma moça, ai ela me obrigava tipo a sentar perto dela pra colar, a fazer o trabalho dela e a romper umas regras da escola. ela também queria que eu bebesse cerveja (gente eu tava no quinto ano, não da pra beber) +",2018
126,"Pense a respeito do impacto que suas palavras trazem para a sociedade, para os ouvintes, para os citados, para você. Não queira ser um propagador de bullying etc. Você é mais que essa maldade transvestida de piadinha, passar bem, bom trabalho 💖",2018
127,"Ai depois eu: ""deixou de ser ateu agora filho da puta?""  Ai ele: ""Você deixou?""  Ai eu: ""nem um pouco"" Ele: ""eu também n""  Moral da história: nunca pratique bullying com seu colega de trabalho a n ser q queira ver um fantasma/demônio   Como eu sou retardada eu n vou parar kkkkkkk",2018
128,"e o bullying sobressaiu tanto o ensino fundamental que eu recebi de brinde esses mimos: bullying no ensino médio, no meu primeiro trabalho e cyberbullying na faculdade, rs.",2018
129,"Qual número que vc calça é pra um trabalho de matemática kakakakaka — Tá me zuando né, pô chama aí que te falo, ou se não vou sofrer bullying pra caralho kkkk https://curiouscat.me/CinelliPaulina/post/707947557?t=1542331002",2018
130,quarta q vem vão apresentar um trabalho sobre o bullying e vou adorar se falarem sobre oq acontece dentro e fora da sala,2018
131,Karaiiiiioooo.... Já sofrir bullying em casa Bullying nos estudos Bullying no trabalho Bullying na rua Bullying nas redes sociais Bullying nos grupos  Bullying no amor Bullying no bolso Karaiiiooo E foda!!!TO VIVO.,2018
132,Como aconteceu comigo... eu fui belieber numa cidade de interior e sofri muito bullying com isso e aos 14 (2011) prometi que nunca mais ia ser fã Encontrei os meninos em 2014 enquanto fazia um trabalho pra recuperar notas (era alguma coisa sobre a cultura)  #TogetherWithBTS #BTS,2018
133,Começamos um trabalho sobre cabelo hoje na escola. Estamos tendo problemas com bullying. Há anos isso não acontecia.,2018
134,"Danilo, respeito teu trabalho e curto bastante, porém bullying nem sempre tem violência física, mas violência psicológica, q é tão ruim quanto. Piadas, palavras ou brincadeiras nem sempre são interpretadas assim por quem as sofre, ainda mais por longo período. Abraço",2018
135,Apresentação de trabalho sobre bullying virtual. Eu to assim,2018
136,Agradeço o @Jovirone1 pela foto pra facilitar meu trabalho sobre bullying,2018
137,Danilo fazendo bullying com os amiguinhos de trabalho.,2018
138,"Coe, tô sofrendo bullying no trabalho, mané... me chamaram de panturrilha de cachorro",2018
139,A+ bonita docontinua gata e o+ bonito virou noia e mataram ele triste isso. Pior que ele fazia bullying comigo. Um dia eu saindo do trabalho e contrei ele e me pediu um dinheiro pro busão e eu dei passou uns dias tava um cartaz de desaparecidos e ele tava no iml  como indigente,2018
140,"Eles são embaixadores da Unicef, onde lançaram a campanha #Endviolence, que luta para proteger crianças e adolescentes no mundo todo contra a violência e o bullying, um trabalho muito bonito!",2018
141,"@Kah_Twi o @omarcelolopes me tira pra comédia até hoje porque eu ensinava outro dia a receita de uma torta de chocolate pra uma amiga de trabalho. Bullying isso, não achas?",2018
142,"Por nenhuma razão aparente. Eu e o antigo grupo de pessoas com quem costumava andar, pura e simplesmente embirramos com o rapaz e começamos a fazer bullying com ele. Para ver o escalabro da situação, chegamos ao ponto de usar um dos nomes que lhe chamávamos para um trabalho. +",2018
143,"minha mãe simplesmente decidiu não lavar rouoa esa semana aí eu to sem minha calça preta e tive que vestir um horrorosa  que ultra marca minha bunda, já tô até vendo o bullying que gou sofrer no trabalho",2018
144,"Cara...... tô sofrendo bullying no trabalho , chegou a Mangueira de BOMBEIRO kkkkkkkkkkkkkk......pq sou alto ??????",2018
145,sofrendo bullying dos meus colegas de trabalho recebo esta seguinte tirinha:,2018
146,E sobre nosso trabalho de bullying e cyberbullying cuidado ao praticar esses atos de violência física verbal e emocional por trás de tudo isso há um ser… https://www.instagram.com/p/Bp7pWZUDnNHZKI8b6Jv5aRutKaTonZm5lJOK8o0/?utm_source=ig_twitter_share&igshid=fkp2h1g1i1sw,2018
147,não aguento mais ler coisas sobre bullying pra apresentar esse trabalho,2018
148,"todos os dias muitos jovens sofrem bullying nas escolas e no trabalho por conta de sua cor de pele, por padrão de beleza, status social e agora por gostar de um grupo que prega amor próprio?  vamos ser mais tolerantes por favor #ENDviolence",2018
149,Pessoal do trabalho todo feliz que vão receber o 13° e me zoando por não receber  Bullying com o estagiário. Triste demais,2018
150,"Oi amiguinhos, tutu pom? Alguém aqui sofre bullying no trabalho por jogar Pokémon Go? Quero dicas pra confrontar meus colegas.",2018
151,Meu professor de proc do trabalho comete bullying cabuloso KKKKKKK,2018
152,"meus amigos do trabalho ficam falando que tenho cabeça grande, nossa mano quanto bullying contra minha pessoa",2018
153,chacota é um grupo que pratica bullying fazer um trabalho sobre,2018
154,"Norma passou um trabalho corporal sobre bullying para feira de ciências amnha,mas falou falou e não falou nada.N entendi o que é pra fazer",2018
155,"Conta com zero seguidores. Só para fazer bullying. (Que perda de tempo). Mas, já que disse que denunciaria, vou terminar o trabalho aqui ;)",2018
156,"gnt, preciso da ajuda de algms pessoas para me ajudar em um trabalho de escola.  • eh uma pesquisa de campo sobre bullying  • eh um pequeno questionário  • peço dcps se fiz algm lembrar de coisas desagradável!!",2018
157,"é para um trabalho e tinha como tema bullying, preconceito racial, etc",2018
158,Estou sofrendo bullying no trabalho por conta dessa imagem.  Eu não vim pra publicidade pra isso.,2018
159,Eu achando que ia sofrer bullying no trabalho por estar com moicano e estou sofrendo bullying pq como toda a salada antes de comer o restante do almoço!,2018
160,"Nem é meu aniversário ainda e já estou sofrendo bullying no trabalho, me lembrando quantos anos vou ter na próxima copa! 😭🤷🏻‍♀️",2018
161,"Eu lembro que uns meses atrás,eu falei aqui no Twitter sobre quando eu sofri bullying e Cyberbullying e uma moça aqui do Twitter mesmo,estava fazendo um trabalho sobre isso,até me pediu pra contar a minha experiência pra ela por DM,queria saber como foi o trabalho e tals",2018
162,"Tive que escrever um relato de bullying sexual pro trabalho da escola  Terminei de escrever, agora como que faz pra parar de chorar ??",2018
163,"hoje recebi visitas dos meus melhores amigos no trabalho, fiquei triste pq não lhes pude abraçar juro, mas foi tão bom vê-los ali even tho me fizeram bullying",2018
164,"mano baixa autoestima vai muito além de como o seu corpo se parece pras outras pessoas, isso na maioria das vezes vem de uma historia FUDIDA de bullying, na escola, trabalho, ou até mesmo na família. N é pq a menina é magrinha e ""dentro do padrão"" agr q ela sempre foi assim..",2018
165,Chega de Bullying (trabalho de alunos) https://youtu.be/xfiXFRswZ8o via @YouTube,2018
166,To sofrendo bullying no trabalho 😓😂,2018
167,"Os jovens que pensam em suicídio ou chega a vias de fato (suicida-se) é por sofrer bullying, situação essa que na maioria das vezes eles encontram forças pra superar com seus professores, pq os pais nem se dão ao trabalho de observar, prestar atenção no que está acontecendo!! Oxe",2018
168,"É por causa de uns acontecimentos desses que dá vontade de sair dando bicuda, porrada, xingar, cuspida, ""bullying""...  O valor do teu trabalho só você sabe. O grupo lesado não merece. Ninguém merece. https://www.facebook.com/story.php?story_fbid=2274552369252621&id=100000936392576",2018
169,"Sorte sua, eu sofri MUITO BULLYING por causa deles (me chamavam de macaca e faziam barulhos de macaco pra mim), e até hoje pessoas vem me perguntar pq eu não os tiro ou pinto eles pra disfarçar, desde colegas de trabalho a pessoas aleatórias no salão de beleza",2018
170,"Minha irmã tá fazendo bullying com meu trabalho, me mandando pagina de meme do mesmo KNDSJSBSHSH",2018
171,eu sou muito profissional no ambiente de trabalho exeto nas festinhas que la eu fico chapadão e faço bullying até com a chefia,2018
172,"adoção, pedofilia, escravidão, trabalho infantil, democratização da educação, qualidade da educação, fake news, prática de bullying, feminismo, importância da leitura, aplicação do conhecimento no cotidiano  AMO UMA SÉRIE COMPLETA E DE QUALIDADE",2018
173,Isso é bullying só porque eu trabalho no fujama MUHAHAHAH,2018
174,"O trabalho de métodos da psic vai ficar tão lindo, vamos a uma escola fazer um inquérito aos alunos sobre bullying psicológico que infelizmente existe muito nas escolas",2018
175,30 - Um dos personagens sofre bullying dos seus colegas de trabalho.,2018
176,"O Estado não pode fingir q não existe, pois o transgênero pode surgir na escola,faculdade, trabalho, não tem como fechar os olhos. Na escola pode surgir o bullying, quem vai explicar p as crianças? então tem q ter uma pedagogia p o q está acontecendo, não é doutrinar, é respeitar",2018
177,"Bullying? Jamais! Só trabalho com verdades 💁‍♀️ se eu e a carol formos aí te buscar pra ti passar o fim de semana aqui em casa, tu viria? Faço até brigadeiro pra ti",2018
178,bullying é vc deixar os trabalho tudo p sua dupla fazer sua sem noção beijocas vai caga,2018
