,tweets,ano
18,"até vim com a camiseta da fresno pro trabalho, disposto a aguentar o bullying dos colegas me chamando de emo e caralho a 4",2016
19,O bullying não está restrito as escolas. É importante estar atento a ele no ambiente de trabalho. Leia mais! 💡... fb.me/3eP9lIQlN,2016
20,O bullying não está restrito as escolas. É importante estar atento a ele no ambiente de trabalho. Leia mais! 💡 https://goo.gl/uYD5uD,2016
21,Bullying no trabalho. Um antídoto para a falta de educação https://shar.es/1D0wfe,2016
22,"Sofri bullying quando tava indo buscar a minha irmã no trabalho, nunca vou esquecer disso",2016
23,Eu to sofrendo bullying no trabalho por ser ruiva kkkk,2016
24,PRÁTICA DE BULLYING GERA DANO MORAL  A 7ª Turma do Tribunal Regional do Trabalho da 1ª Região (TRT/RJ)  manteve a... fb.me/2ATATGmQR,2016
25,Como é que um dito 'profissional' da cozinha chama colega de trabalho de gordinha sem qualquer intimidade? Isso é bullying?! #MasterChefBr,2016
26,"Eu tirei 10 no trabalho que eu fiz sobre bullying que eu mencionei a Lauren e a Normani, orgulho",2016
27,ele tem um trabalho de caridade sensacional e sempre tem uma mensagem positiva pra crianças principalmente por conta de bullying,2016
28,"Bullying- tema do trabalho q estou a fazer!😐 Ns como há pessoas q fazem bullying ,só por serem racistas ou sei lá.Asserio fico tão furiosa😬😬",2016
29,Sophia Abrahão revela bullying na Record e acidente de trabalho. Curiosidades! google.com/newsstand/s/CBIwy… #sophiaabrahão #bullying,2016
30,Sophia Abrahão revela bullying na Record e acidente de trabalho. Curiosidades! purepeople.com.br/noticia/so… via @purepeopleBR,2016
31,Sophia Abrahão revela bullying na Record e acidente de trabalho. Curiosidades! ow.ly/wHgj507qW4o,2016
32,Sophia Abrahão revela bullying na Record e acidente de trabalho. Curiosidades! dlvr.it/Ms7NCM,2016
33,Sophia Abrahão revela bullying na Record e acidente de trabalho. Curiosidades! dlvr.it/Ms7DmB via: @Site_Flamengo,2016
34,Sophia Abrahão revela bullying na Record e acidente de trabalho. Curiosidades! dlvr.it/Ms7Dh3,2016
35,Sophia Abrahão revela bullying na Record e acidente de trabalho. Curiosidades! https://goo.gl/lMhwcT,2016
36,Sophia Abrahão revela bullying na Record e acidente de trabalho. Curiosidades! dlvr.it/Ms77Hf,2016
37,"Achei que seria fácil fazer um trabalho sobre bullying, só achei, ta difícil em",2016
38,Estou sofrendo bullying no trabalho,2016
39,"cara e hj eu e uma colega de trabalho trocando figurinhas sobre os bullying q a gnt sofreu na escola, como a gnt fez p sobreviver no colegio",2016
40,Bullying kkkkkkkkkk faça o trabalho direito e pesquise melhor,2016
41,O ambiente de trabalho é um ambiente de eterno bullying,2016
42,"tô aproveitando de uma mês, a partir de segunda o bullying é todo comigo kkkkkkk eu trabalho e todos curtem praia 😏",2016
43,"Estava no café e era só a Joana, o Pedro e o Ricardo a fazerem-me bullying porque amanha não têm aulas/trabalho e eu tenho, ninguém merece",2016
44,Sofro bullying aqui no meu trabalho por ser a mais nova 😒😒,2016
45,Quem nunca sofreu bullying na escola? Sei que já falaram de você pelas costas ou que já brigou com um amigo por causa de trabalho em grupo,2016
46,Mais um trabalho em breve video novo no canal aguardem 👊: youtu.be/DsuxIZcWt4o?a via @YouTube,2016
47,como assim bullying por ser linda pra caralho? — Já ouvi dizer que meu trabalho só tem público e eu ... https://curiouscat.me/AnaLuMedeiros/post/49774667,2016
48,Estou fazendo um trabalho sobre Bullying. Alguém que já sofreu com isso quer me ajudar respondendo à algumas perguntas? Gracias.,2016
49,"Ando a ajudar a minha irmã com o trabalho de história, sobre Bullying.",2016
50,"eu sofro de bullying pelos meus colegas de trabalho "" se te esconderes atrás do móvel desapareces""",2016
51,Crl maluco lá do trabalho tah sofrendo bullying kkkrs,2016
52,"Tão bom fazer um trabalho sobre bullying, precisamos acabar logo como essa realidade",2016
53,"Eu sofro bullying em casa, na rua, na escola, no trabalho e agora a Carla tá fazendo no TT também",2016
54,Devia estar a fazer o trabalho de Portugal Contemporâneo mas em vez disso estou a fazer bullying ao David nas redes sociais. É um hobby.,2016
55,"preciso fazer um trabalho sobre Bullying, vou me entrevistar, sofro Bullying por causa da minha nareba",2016
56,Amo essas fotos teatrais de bullying pois parecem sempre que saíram de um trabalho da 5a série,2016
57,"terminei o trabalho de matemática, vou terminar o do bullying enquanto término Chicago fire e depois vou dormir",2016
58,ELE IA MARCAR FALTA DISCIPLINAR A UMA MIÚDA PORQUE EU ACABEI DE FAZER O MEU TRABALHO E QUIS FAZER O DELA STOP BULLYING PLS,2016
59,"@Kefera apesar de não ser uma fã tão ativa, amo seu trabalho e seus relatos sobre bullying me ajudaram muito superar o que eu vivi",2016
60,ain que lindo depoimento de adri sobre o bullying @darthcaro1 muito obrigada por esse trabalho lindo,2016
61,"tive um enorme trabalho para posicionar meus sobrinhos. Por causa do bullying, queriam ser considerados ""moreninhos""",2016
62,Meu trabalho claramente fazer bullying com os dongsaengs e sofrer na mão dos hyungs/noonas.,2016
63,Bullying no ambiente de trabalho é mil vezes pior do que na escola. Amo isso.,2016
64,"o trabalho do Muito foi de longe o melhor, ele tava falando sobre bullying, o trabalho começou uma merda total mesmo",2016
65,Eu sofrendo bullying das colegas aqui no trabalho. 😂😂😂😂😂 (rindo até 2018),2016
66,Sofro bullying até no trabalho 💔,2016
67,To sofrendo bullying aqui no trabalho,2016
68,"eu sou apaixonada por hoperful, até convenci minha mãe a usar com os alunos dela num trabalho sobre bullying",2016
69,"Oi, eu sou alguem que fazendo um trabalho de bullying descobriu que nao superou o bullying",2016
70,Vc sofreu bullying na escola de uma pessoa que agora vai ser subordinada a você no trabalho. O que vc faz?   (Sugestões pra enquetes na DM),2016
71,Prevenção de bullying nos ambientes de trabalho,2016
72,Meu trabalho sobre #Bullying tá tão lindo que eu nem quero entregar! <3 *_*,2016
73,Bullying no ambiente de trabalho guilhermegoulart.com.br/2016…,2016
74,"vazio meu trabalho, ou em reunioes permite o bullying sem se manifestar contra ou me defender.",2016
75,hoje o cara do trabalho aquele que faz bullying comigo voltou pra encher o saco depois de 2 semanas sem se meter nas minhas coisas,2016
76,"Gente me ajudem aqui. Me mandem perguntas ou relatos sobre o bullying,  é trabalho pra escola GRYFFINDOR DIRECTS #ARIASONEDIRECTON",2016
77,GUILHERME RITSU JÁ NÃO AGUENTA MAIS SOFRER BULLYING NO LOCAL DE TRABALHO,2016
78,os meus colegas de trabalho gozaram tão forte comigo q um q sofre bullying às mãos deles (*long story*) se abraçou a mim :3,2016
79,"Melania Trump, pretende focar seu trabalho no combate ao bullying contra crianças na internet e na luta pelos direitos das mulheres. Piada?",2016
80,APRESENTAÇÃO PÚBLICA - Plataforma Contra o Bullying no Trabalho - na Fábrica de Alternativas ! >>> bullyingnotrabalho.tk,2016
81,hj a prof substituta chata pra kralho passou um trabalho sobre bullying só pq uma garota q ela conhece se mutilou todinha #ARIASONEDIRECTION,2016
82,sendo alvo de bullying no trabalho porque sou um pouco neurótica com a correta separação do lixo,2016
83,Thiago apresentou um trabalho sobre o bullying que era crime e tals  ai solta uma guria mas tu já fez bullying comigo 😂😂😂😂,2016
84,trabalho de ingles sobre bullying que preguiça nem é pra responder em ingles qual a graça,2016
85,melania trump terá um duro trabalho pra combater o bullying dentro da casa branca,2016
86,"Eu sofria muito bullying no trabalho, brigava de mais e escuto ate hoje, pq não sou obrigada a nada.",2016
87,"acho q sou a pessoa mais gastada dessa vida, grupo da faculdade, grupo de amigas, grupo de trabalho... já tá virando bullying",2016
88,"sofri bullying no trabalho e disse:vcs ñ entende nda de moda,as blogueiras tudo usa.Tchau p/cêis me deixam em#paz",2016
89,"passei 45 minutos, editando, mudando palavras de um trabalho sobre bullying e o detalhe maior é que nem trabalho meu é",2016
90,Você sofre esse tipo de bullying quando é a pessoa mais nova do trabalho.,2016
91,Gostei de um vídeo do @YouTube youtu.be/k3DA-czIoXo?a Sessão Pública de Apresentação da Plataforma Contra o Bullying no Trabalho,2016
92,fazendo trabalho sobre bullying aiai adoro,2016
93,Hoje eu tô pagando por todo bullying que fiz com a @beatrxzz nesse tempo todo de curso/trabalho. Só que podia ser parcelado.,2016
94,"Mais um trabalho magnífico do grupo dos @Padrimbr do #micangaspodcast.   Por @leandroprim : Eloi sofrendo bullying "" A lesma tetraplégica!""",2016
95,Me recuso a fazer aquele trabalho de bullying.,2016
96,O Projeto Orelhinha através da Cartilha do Projeto Orelhinha contra o Bullying também faz o trabalho educacional... fb.me/2MGSiGiQt,2016
97,Bullying no trabalho. Um antídoto para a falta de educação fb.me/VS2MTBqQ,2016
98,O trabalho de inglês que tem q escrever um texto vai ser sobre bullying,2016
99,GENTE ESSE TRABALHO SOBRE BULLYING EU TO AMANDO,2016
100,"Como deve ser o ambiente de trabalho em um lugar que tem nos requisitos da vaga ""tolerância a bullying""?",2016
101,Sempre lembrando aqui pra vocês que sou conhecida no trabalho por praticar bullying com os co-workers.,2016
102,"To fazendo um trabalho de historia, adivinhem sobre o que??? Isso mesmo, bullying, pasmem",2016
103,Ai você assiste um filme sobre Bullying para dar sequência num trabalho da faculdade e... termina acabada em... fb.me/32gCaFUPd,2016
104,Deus queira que ninguém tenha me visto sair da festa se não vou sofrer bullying no trabalho por meses,2016
105,Bullying no trabalho. Um antídoto para a falta de educação fb.me/5r4DjMlRD,2016
106,"@Kefera estou fazendo um trabalho sobre pessas que sofreram bullying e escolhi vc ,pode me tar detalhes do que vc sofreu?",2016
107,"O Bullying no local de trabalho Diferente do que se imagina, a prática do bullying não ocorre somente dentro das... fb.me/1E2uRfttP",2016
108,Demorou. Mas o pessoal do trabalho finalmente achou e agora to sofrendo bullying. Obrigado aos envolvidos.,2016
109,To sofrendo bullying no trabalho só porque vim de saia! QUE ABSURDO,2016
110,"Eu fazia trabalho escolar para os outros, a troco de nada, sofria muito bullying por ser calado, e já mostrar os trejeitos de homossexual",2016
111,Fomos apresentar um trabalho sobre o bullying com as crianças,2016
112,mas nem fora do ambiente de trabalho eu me escapo do bullying? me conta dos jogos que eu não tô por dentro,2016
113,"Trabalho de Matemática,inglês e historia... Fora o bullying sofrido durante uns baguio lá na escola... Adolescência é foda...😂😂",2016
114,sofrendo bullying no trabalho :(,2016
115,A shay está sofrendo bullying ao ir para o trabalho por causa dos seus xburgers na bolsa,2016
116,7 Bullying e Cyberbullying 8 Trabalho análogo ao escravo,2016
117,jornalista. mas acho que no primeiro bullying de colegas de trabalho eu largava o emprego,2016
118,Matéria - Quatro em cada dez pessoas com deficiência já sofreram bullying no trabalho - Época ow.ly/dicW304H1YY,2016
119,acho que eu sofreria bullying no trabalho se as pessoas soubessem o que eu tô ouvindo no fone.,2016
120,"Os caras lá do trabalho começam a brincar e param quando eu resolvo entra, n entendo o bullying",2016
121,+ quando teve caso de homofobia lá eles só falaram pro agressor apresentar um trabalho sobre bullying e mais NADA +,2016
122,Eu tenho pena do Diogo de tanto bullying que ele sofre no trabalho 😂,2016
123,colegas de trabalho que fazem bullying com a estagiária 😍,2016
124,"Minha chefe e minhas colegas de trabalho tavam me fazendo bullying pq eu critiquei cinquenta tons, eu fiquei na minha",2016
125,trabalho sobre bullying eu to assim,2016
126,Saiba como o RH deve se preparar para lidar com situações como o bullying no ambiente de trabalho. Confira o... fb.me/8bzJToSjz,2016
127,"Tô sofrendo bullying no trabalho, vê se pode uma coisa dessa ... 😥",2016
128,Saiba como o RH deve se preparar para lidar com situações como o bullying no ambiente de trabalho. Confira o... fb.me/2DonAroh8,2016
129,"Por mais dias de calor e trabalho COM ar-condicionado, sério. Sofro muito bullying em uma sala que não gostam de ar nesse CALOR DO INFERNO.",2016
130,Depois estão na escola fazendo trabalho e passeata sobre bullying. Mas como diz o ditado  que por isso o Brasil não vai pra frente.,2016
131,"Acho bullying com o RG, o Dunga teve a selenike como primeiro trabalho e chegou nas oitavas.",2016
132,mad love da JoJo e evolution da Sabrina Carpenter me custaram o direito de ouvir música aqui no trabalho #bullying,2016
133,Bullying no trabalho pela minha gordice,2016
134,"meu colega de trabalho ""no meu tempo bullying resolvia no recreio"" TOMAR NO SEU CU",2016
135,"Sofri bullying com as meninas do trabalho hoje, elas falando que era a única que tinha tamanho de criança e não ia ganhar presente",2016
136,será que sofro bullying no trabalho se descobrirem que tô ouvindo Justin Bieber?,2016
137,Você sofreu algum tipo de bullying na época que você estudava? Ou no trabalho?   Assista:... fb.me/4eoLUDR1e,2016
138,Até no meu trabalho fazem bullying cmg,2016
139,soltando risadinhas as quais @luaneferraz fazia bullying comigo no trabalho,2016
140,Fazendo o trabalho da escola #diadascriancas #bullying https://www.instagram.com/p/BLZ1F2HDZyo/,2016
141,"Se alguém em seu trabalho recebe “carinhos” com disfarçado de brincadeira, e por força da atividade tem que sorrir, isto é, bullying e crime",2016
142,segunda-feira 13:44  já começou o bullying no ambiente de trabalho,2016
143,Acho q to sofrendo bullying no trabalho,2016
144,Ser a mais nova no trabalho = sofrer bullying todo dia por causa disso,2016
145,"@evaristocosta você sofreu de bullying quando era criança por ser timido,eu sofro todos dias no meu trabalho por causa da a minha gordurakkk",2016
146,Como lidar com o bullying no local de trabalho bullying-ciaatoresdemar.blog…,2016
147,Eu sofro bullying pelos amigos do trabalho por causa do tamanho do meu prato no self service e pior: porque eu como tudo.,2016
148,"resumo de ontem: chego no trabalho descabelada tem fotos p forms das criança, resolvo uns bullying, aguento uma infeliz colega de trabalho..",2016
149,Conversa de eleição aqui no trabalho é bullying cmg que voto na baixada 😏,2016
150,Como lidar com o bullying no local de trabalho noticiasaominuto.com/n/66344… #lifestyleaominuto,2016
151,"vou sofrer bullying no trabalho por causa do dória, que fase.",2016
152,Pessoas feias sofrem mais bullying no trabalho | HypeScience https://hypescience.com/pessoas-feias-sofrem-mais-bullying-no-trabalho/,2016
153,Olha só p lembrar q a gente fez um TRABALHO sobre bullying entom por favor monas #BigHitGiveABrakeToBTS,2016
154,O bullying no meu ambiente de trabalho me impressiona kkkkkkk,2016
155,Plataforma Contra o Bullying no Trabalho foi recebida em São Bento ! >>> bullyingnotrabalho.tk,2016
156,ACABEI DE SOFRER BULLYING NO TRABALHO POR MORAR EM CAMPO GRANDE 😤 Vou colocar meu vídeo pra passar num telão aqui kkkkkk,2016
157,"OLHA O BULLYING, só pq to felizão no trabalho, já acham que eu fiz algo",2016
158,"Se deram ao trabalho de pegar um voto que eu fiz, modificar ele todinho e vir dizer que eu fiz errado pra me endoidar. QUE BULLYING",2016
159,Estamos fazendo um trabalho sobre bullying,2016
160,"inclusive se fosse hoje em dia não ia te chamar, já sofro muito bullying no trabalho",2016
161,Trabalho de escola do Cairê Christiano sobre o Bullying... Fé no Pai… https://www.instagram.com/p/BK6w3yAglwXxOW15UkG7vQ8xbOj-dRPz63_p7k0/,2016
162,Bullying no trabalho é isto.,2016
163,Sofro bullying no trabalho. Denúncia.,2016
164,"Eu sofro muito bullying no meu trabalho pq sou baixinha, sofrimento.",2016
165,Muito fácil entregar e apresentar um trabalho sobre bullying maravilhoso e mesmo assim praticar,2016
166,Cana YouYube da Plataforma Contra o Bullying no Trabalho: https://www.youtube.com/channel/UCbZ0jTZuMAR7nxtvKn4_95Q,2016
167,"O bullying pode ser praticado em qualquer ambiente, como na rua, na escola, na igreja, em clubes, no trabalho e etc.",2016
168,Pesquisa revela que maioria dos trabalhadores já foi vítima de bullying no ambiente de trabalho ow.ly/CwkN304zmWV,2016
169,Pior aula é essa de processual do trabalho. Pior ainda é escutar da boca da professora que quem diz q sofreu bullying se fez de vítima.,2016
170,infelizmente sofrendo bullying de colegas de trabalho pois meu time perdeu,2016
171,felizmente* já chega de bullying 😂 o meu namorado e a minha melhor amiga já têm o trabalho de gozar mais comigo 😂🖕🏾,2016
172,"Escola Roda ViVa de Goiania da show de cidadania com trabalho baseado na leitura de ""Bullying nao quero ir pra... fb.me/8cBfxS4Fp",2016
173,"Aquele ""bullying mascarado"" de brincadeira no meio corporativo onde os colegas de trabalho parecem sempre ter um pretendente para apresentar",2016
174,Sofrendo bullying no grupo do trabalho.,2016
175,E sofrer bullying do próprio tio no trabalho,2016
176,O Catraca Livre quer saber: você já sofreu bullying na escola ou no trabalho?  PARTICIPE DA PESQUISA bit.ly/2d1OYHx,2016
177,"Você já sofreu bullying?: O Catraca Livre quer saber: você já sofreu bullying na escola, no trabalho e em sua... bit.ly/2dgWL3m",2016
178,"Você já sofreu bullying?: O Catraca Livre quer saber: você já sofreu bullying na escola, no trabalho e em sua... bit.ly/2dgWL3m",2016
179,meu trabalho é sobre o Bullying,2016
180,"Só sofrem bullying no meu trabalho quem mora em Planaltina, Estrutural e Psul",2016
181,"Quero saber qual o bullying de que todos meus colegas de trabalho ganharam vale ontem e eu não, só isso",2016
182,"Que bonito o trabalho contra o bullying virtual, contra o racismo e o preconceito que a Normani ta fazendo.",2016
183,"Esse é o bullying que passo todos os dias no trabalho, vida triste de estagiária! https://nitter.catsarch.com/thiagohmc/status/778021540646555648",2016
184,"Saber que a gaja que me fez bullying do 1º ao 4º  tem um trabalho de merda e não é nada na vida deu-me prazer, desculpem.",2016
185,"Cara, fazer trabalho sobre Bullying é muito difícil, sério",2016
186,ironia mesmo é a pessoa apresentar um trabalho sobre bullying sendo que ela faz bullying kakakakaka,2016
187,"Meu colega de trabalho reclama que a volta dos Trapalhões da TV não fará sucesso porque ""hoje tudo é bullying"".",2016
188,@arthurmleal_ sofre bullying no seu trabalho,2016
189,"Sofro muito bullying no trabalho, só porque eu disse que sou a cinderela kk",2016
190,#Bullying no trabalho: O que você pode fazer para combater: bit.ly/1Tz6oth,2016
191,"Fazer trabalho de inglês contra Bullying, mas na hora de praticar bullying o pessoal aqui são os primeiros a fazer",2016
192,. Compartilhando um trecho do 10º 'ENDONEWS':  LIDERANÇA - ASSÉDIO MORAL & BULLYING NO TRABALHO - 2ª PARTE... fb.me/3sVutRHiN,2016
193,Vou fazer meu trabalho de português sobre bullying. BODY SAY VOTE #MPN #DemiLovato,2016
194,"alguém já sofreu bullying sei lá? que possa dar um depoimento, é para um trabalho que vou fazer",2016
195,"Hoje em dia,não ter um trabalho é questão de sofrer bullying",2016
196,parece que já sabemos a nota deles no trabalho sobre bullying kk,2016
197,Tinha que fazer um trabalho com alguém que sofria bullying e fiz com o Lincoln pq ele era gordo e sofria antes 😂😂😂😂😂,2016
198,PODE PARAR DE BULLYING!!!!!!!!!!! nao trabalho sob pressão...,2016
199,Hoje sofri tanto Bullying no trabalho que nossa... Sorte que meu humor é inabalável,2016
200,Sofri bullying no ambiente de trabalho pois estou usando um cabo USB que tem luz de LED azul que ganhei do namorado. Sinto que é recalque,2016
201,felicidade de quem tirou como tema do trabalho o bullying 😆,2016
202,Preciso comprar meus óculos logo pq não aguento mais sofrer bullying no trabalho 😒,2016
203,Estou sofrendo bullying no meu trabalho por ter cortado o cabelo 💔,2016
204,"É mesmo, à tanta falta de amor e carinho, tanto bullying na escola, trabalho, em casa, relações...",2016
205,hj a moça q senta do meu lado no trabalho estava praticando bullying comigo e apertando o botão pra minha cadeira descer vcs sabe qq eu fiz,2016
206,Aqui onde eu trabalho até o chefe entra na piada quando dizem que sou ~~boa com a tesoura.  o bullying é constante.,2016
207,PLATAFORMA CONTRA O BULLYING NO TRABALHO - bullyingnotrabalho.tk  - Dignidade Laboral !,2016
208,PLATAFORMA CONTRA O BULLYING NO TRABALHO - bullyingnotrabalho.tk  - Dignidade Laboral !,2016
209,PLATAFORMA CONTRA O BULLYING NO TRABALHO - bullyingnotrabalho.tk  - Dignidade Laboral !,2016
210,PLATAFORMA CONTRA O BULLYING NO TRABALHO - bullyingnotrabalho.tk  - Dignidade Laboral !,2016
211,PLATAFORMA CONTRA O BULLYING NO TRABALHO - bullyingnotrabalho.tk - Dignidade Laboral !,2016
212,PLATAFORMA CONTRA O BULLYING NO TRABALHO - bullyingnotrabalho.tk - Dignidade no Trabalho !,2016
213,eu não entendo as pessoas que fazem bullying se vc não gosta da pessoa pra que vc se dá ao trabalho de reparar pra julga-lá de alguma forma,2016
214,. Compartilhando um trecho do 9º 'ENDONEWS':  LIDERANÇA - ASSÉDIO MORAL & BULLYING NO TRABALHO - 1ª PARTE  LÍDER... fb.me/7Uh2CDHzC,2016
215,"Foram trabalhados temas como violência, bullying e trabalho em equipe. Saiba detalhes: zip.net/bdtszS fb.me/3XU5knFzf",2016
216,"Sem bullying nos Jogos Paralímpicos, pois no trabalho sempre há segurancaocupacionales.com.b…",2016
217,"Leia hoje: Sem bullying nos Jogos Paralímpicos, pois no trabalho sempre há segurancaocupacionales.com.b… fb.me/8s2u7JlYN",2016
218,Ser a mais nova do trabalho e de todos os grupos de amigos é um bullying eterno,2016
219,Domingo nois faz o q???? Assisti reportagem sobre bullying p apresentar trabalho na facul,2016
220,Gostei de um vídeo @YouTube youtu.be/lSgu8yHEfXo?aMorado… de rua é preso após matar empresário que lhe ofereceu trabalho e comida,2016
221,"Sobrinho apresentando o seu trabalho, alertando sobre o Bullying. Aprendendo desde cedo. Isso aí… https://www.instagram.com/p/BJ2YdBAhr2u/",2016
222,"Yuri só sofre bullying no trabalho, coitado",2016
223,Pessoal faz muito bullying com a minha capa mágica no trabalho,2016
224,Ultimo dia de trabalho: assistindo face bullying com o gerente,2016
225,O bullying começa qnd só tu e mais dois colegas precisam apresentar um trabalho aleatório,2016
226,o pai do adriano agora veio dizer que isso não se faz e que o filho é vítima de bullying no trabalho.,2016
227,"Alguém que já sofre,presenciou ou sabe de algum caso de Bullying poderia me falar? É pra um trabalho por favor",2016
228,Bullying deveria ser crime e as crianças que cometem deveriam fazer trabalho comunitário por 4 anos.,2016
229,hj meus colegas de trabalho debateram sobre bullying e eu decidi ficar de fora para não parecer o chatão da turma,2016
230,"No vídeo do trabalho colocaram a parte em que eu estava comendo a torta, e como sempre, sofri bullying 😞💔",2016
231,já sofreu bullying na escola/trabalho/ faculdade?,2016
232,Ai vc fica ate 21:30 no singular pra apresenta um trabalho sobre bullying😪,2016
233,estou sofrendo um grande bullying no trabalho por ter mencionado que não gosto de lasanha. resolvi falar aqui pra espalhar o bullying.,2016
234,Sofrendo bullying pelos meu colegas de trabalho. Não se pode ter mais escoreações leves no pescoço e no braço.,2016
235,O Bullying começa quando seu nome é o último no trabalho feito em grupo.,2016
236,"@LeoLins QUNDO Q VC VEM AQUI EM SÃO LUIS COM SEU SHOW LÉO LINS EM BULLYING ARTE ?,curto muito seu trabalho,Manda um alô ai no @SBTTheNoite",2016
237,"No meu trabalho tem vários com o mesmo nome, isso é bullying pq nunca vi mais de um Willian no mesmo lugar.",2016
238,Minhas colegas de trabalho adoram  fazer um bullying comigo 😅,2016
239,estou só a tentar cumprir o meu trabalho de bullying..,2016
240,Acabei de fazer meu trabalho sobre bullying,2016
241,"tenho q fzr um tumblr sobre bullying pra um trabalho de escola, seria meu sonho?",2016
242,"Perdemos, mas quem sofreu bullying no trabalho fui eu!",2016
243,"Minha professora de inglês pediu um trabalho sobre bullying, e pediu para colarmos se já sofrermos e tals",2016
244,"Tão me perguntando se eu trabalho na @sound3vision porque eu fiz uma promessa e ainda não cumpri. Isso pode ser considerado bullying, né?",2016
245,Trabalho de sociologia sobre Bullying,2016
246,Quatro em cada dez pessoas com deficiência já sofreram bullying no trabalho  glo.bo/2b8vfqX,2016
247,Tenho que termina um trabalho sobre o Bullying,2016
248,"slcc essa escola lança cada trabalho q vo te falar, stand up sobre bullying, ?¿??¿¿?¿?¿?¿??",2016
249,Segundo o @vagas 4 em cada 10 pessoas com deficiência são vítimas de #bullying no trabalho. Denuncie  glo.bo/2b9jXkd,2016
250,Terminamos de fazer o trabalho e eu sou a nerd feia que sofre bullying,2016
251,"to fazendo trabalho sobre cyber bullying, não disse quem é a vítima",2016
252,Sofrendo bullying no trabalho pois todo mundo dizendo que meu brinco parece uma Pokebola :/,2016
253,Bullying no trabalho é frequente para profissionais com deficiência ow.ly/jKQ3303jJPo,2016
254,Será que é considerado bullying não haver café no trabalho ou,2016
255,Quatro em cada dez pessoas com deficiência já sofreram bullying no trabalho - goo.gl/alerts/OeSzw #GoogleAlerts,2016
256,estou sofrendo bullying no meu trabalho repassem,2016
257,esse bullying silencioso no trabalho me irrita as vezes,2016
258,Quatro em cada dez pessoas com deficiência já sofreram bullying no trabalho bullying-ciaatoresdemar.blog…,2016
259,Quatro em cada dez pessoas com deficiência já sofreram bullying no trabalho https://lnkd.in/d32tcF7,2016
260,não me lixes. Sinto-me quase alvo de bullying no trabalho.,2016
261,4 em cada 10 pessoas com deficiência sofre bullying no trabalho fb.me/7kcGwaEwQ,2016
262,Bullying no trabalho é frequente para profissionais com deficiência fb.me/4jFu5zvML,2016
263,Bullying no trabalho é frequente para profissionais com necessidades especiais ow.ly/ByKE303fKTE fb.me/JPJOsPdB,2016
264,4 em cada 10 pessoas com deficiência sofre bullying no trabalho ondda.com/noticias/2016/08/4…,2016
265,Bullying no trabalho é frequente para profissionais com deficiência ow.ly/GPyy303fOmW,2016
266,Quatro em cada dez pessoas com deficiência já sofreram bullying no trabalho glo.bo/2aY5oPG,2016
267,Bullying no trabalho é frequente para profissionais com deficiência uol.com/byjRSg @UOL,2016
268,Minha amiga do trabalho disse que libra é o signo da beleza no zodíaco. Minha infância de bullying na escola gostou de saber disso.,2016
269,Folha de S. Paulo: Bullying no trabalho é frequente para profissionais com deficiência cntq.org.br/folha-de-s-paulo…,2016
