,tweets,ano
93,Pior bullying é o bullying do trabalho quando todos usam o pc para da um stalke na sua vida,2015
94,"""Laís, tu tá parecendo um chester"" ""quê que eu fiz?"" ""tá virada em peito e coxa."" Sofro bullying no trabalho 😒",2015
95,Trabalho sobre bullying finalizado 👍🙌 @ FCL/Ar-UNESP Universidade… https://instagram.com/p/9r5nYmThwzrTnxBK3v442lLTFwuqJhdnsIAZQ0/,2015
96,"Sofri bullying novamente, na sala e no trabalho",2015
97,"@Kefera isso é bullying, no lugar dela eu faria um livro do dia que Kéfera Buchmann tentou derrubar meu trabalho",2015
98,Tenho que fazer meu trabalho sobre bullying ainda zz #BCARafaelAtor,2015
99,@Maggot_Took sofrerem bullying na escola ou no trabalho #SDVcontraoRACISMOeaHOMOFOBIA,2015
100,"bullying? aqui só trabalho com verdades. kkkkkkkkkkkkk, mentira miga, sabe que eu te amo 💛",2015
101,De boas aqui fazendo trabalho sobre bullying 😜😂,2015
102,Gente o tema do trabalho de redaçao é o limite entre humor e bullying é agr q eu falo a porra toda fui feita pra esse tema,2015
103,VAI TER UM TRABALHO DE REDAÇÃO QUE É PRA FAZER UM TEATRO SOBRE BULLYING O NOME DO BULINADO VAI SER JAILSON E DO BULINERO VAI SER PAULO GUINA,2015
104,Eu sofro bullying nesse trabalho!!!!!,2015
105,Hoje apresentando trabalho sobre Bullying falei tudo que eu precisava falar,2015
106,Vou sofrer bullying depois desse trabalho maldito,2015
107,Alunos de pós-graduação da EERP fazem parte do trabalho de pesquisa sobre bullying e hanseníase no exterior. fb.me/2x4huFkNp,2015
108,"Ontem num trabalho de português tinha uma pergunta assim "" O que é bullying ? "" Dai tinha varias alternativas e uma delas era",2015
109,Estou fazendo um trabalho sobre bullying racial,2015
110,"""eu fiz o trabalho na aula de geografia e não dormi, que orgulho de mim"" ""incrível MESMO é você ter ido na aula"" KAJAAKAJ que bullying cmg 😞",2015
111,"Vou sofrer bullying amanhã na apresentação do trabalho de inglês. Meu Deus, que vergonha 😵😵😵",2015
112,"Ser excluído no trabalho é pior do que bullying, diz estudo  televendasecobranca.com.br/g… via @televendas_cob",2015
113,"gente, já tô praticando bullying com o colega do trabalho que disse que sofre o mesmo tipo de violência que as mulheres.",2015
114,Anguere e Bullying HC Anunciam Teaser do Trabalho Novo.  Anguere Brasil e Bullyin HC em parceria prometem trazer... fb.me/2pZ5cmlTG,2015
115,"Fiz bullying s/ querer c/ o porteiro do prédio,no trabalho. Ele tem a língua presa. Eu perguntei o nome d outro porteiro ele disse: ""Creber""",2015
116,Estou sofrendo bullying no trabalho porque confessei ter usado um filtro básico do VSCOCAM na nude que eu tirei ontem ...momentos,2015
117,"O convidado de Marília Gabriela neste domingo é Marcos Veras. Ele conversa sobre trabalho, bullying e humor revistadatv.com/2015/10/23/m…",2015
118,Só pra não perde o costume mais um dia sofrendo bullying no trabalho 💔😂,2015
119,"Sem contar q sofria anos de bullying na escola por ser gordinha. Mas no final, todo mundo queria fazer trabalho cmg pq eu era CDF...",2015
120,"Nos EUA, 35% já sofreram bullying no trabalho. bit.ly/1MEU6ts",2015
121,Apresentei trabalho pesado sobre Bullying,2015
122,@pfvrsams sofro bullying no trabalho por não gostar de Stars Wars.,2015
123,Bullying no trabalho: bons profissionais sofrem assédio por parte dos colegas fb.me/QHZ5JkH9,2015
124,"1° dia de volta ao trabalho dps de meses ausente e não teve bullying, fui bem recebida, guardaram minha lapiseira e cadeira ... #desconfiada",2015
125,agora to ficando preocupada pq parece q nosso trabalho ta mais biased towards bullying do q outra coisa,2015
126,"Não basta sofrer bullying na escola por causa do tamanho, tem que sofrer no ambiente de trabalho tb. 😩",2015
127,"20 de Outubro, Dia Mundial do Combate ao Bullying. Conheça o fenómeno do assédio moral no trabalho e coloque-o entre…https://lnkd.in/enwfaQb",2015
128,Vai ter bullying no trabalho. C E R T E Z A.,2015
129,"@felipepile hahahahaha migo, estão fazendo bullying comigo no trabalho",2015
130,Metade dos jovens brasileiros sofre bullying no trabalho  televendasecobranca.com.br/g… via @televendas_cob,2015
131,Sempre sofro bullying no trabalho porque eu fico cantando Taylor Swift  ......momentos,2015
132,Vai ter um trabalho de fazer um teatro sobre bullying lá SOQ OS MLK DOENTE QUER LEVAR A POHA DUMA CADEIRA DE RODAS PRO COLEGIO,2015
133,🎬 Brincadeiras inconvenientes e abuso de poder atrapalham o rendimento no #trabalho ow.ly/Tx5Ld #bullying #emprego #conflito,2015
134,"Mais de um terço dos americanos já sofreram bullying no trabalho, diz estudo: Nos Estados Unidos, 26% dos dire... bit.ly/1PqbRTj",2015
135,"Mais de um terço dos americanos já sofreram bullying no trabalho, diz estudo. folha.com.br/no1695054",2015
136,"Mais de um terço dos americanos já sofreram bullying no trabalho, diz estudo dlvr.it/CTKgPB",2015
137,"Sofri mo bullying no trabalho por falar ""mo"" 😞😞😂😂😂😂",2015
