,tweets,ano
40,"Meu grupo e muito rlk, apresentando o trabalho da feira de ciências.",2018
41,"eu obriguei a daniele a colocar meu nome no trabalho dela, olha a bully em ação",2018
42,Tbm sofro de ansiedade. Mas sinceramente acho q se funcionários q trabalham em instituições de ensino verem essa série mais como alerta podem realmente tomar uma atitude diante de uma situação de bully no trabalho entre alunos... Ao invés de dar as costas.,2018
43,"Nos que bota o 706 pa ritmar, terrao chega do trabalho pra zaralhar, os tá fumadao e ele querendo pa rimar, chedrusso se destaca e eu levo maconha pa fumar leuzin não fica de fora e leva as mina pa nos transa",2018
44,Estou sofrendo bully no trabalho só pq esqueci o que fui fazer no mercado e fiquei perdido la por um tempo.,2018
45,"Meu irmão tem 6 anos e é muito terrorista jogando GTA e Bully, certamente ele vai dar trabalho, mais do que ja da kkkk",2018
46,"Eu sempre almoço no Bully agora eu passei na frente pra poder ir pro trabalho aí o gerente me gritou e falou ""acorda, que vontade é essa de trabalho, acho que seu colchão veio atrás de você"" ahhahahahaha tô rindo muito, minha cara tá entregando tanto assim",2018
47,"@benjaminback adoro o programa de vcs, não vejo, mas escuto na hora do trabalho e tento segurar a risada. E a melhor parte do programa é o bully que vcs fazem no Cassino. #fsradiobrasil",2018
48,"Drake Monster_American Bully - @canilrastabulls. Por mais duro que seja o trabalho, fazer oque ama muda tudo de figura! Hoje posso me considerar um criador de cães, que ainda tenho muito que aprender que poucos... https://www.facebook.com/leandrocouto77/posts/1744339495626753",2018
49,"eu vi um stand up do chris rock a um tempo atras e ele diz exatamente isso ""os bullies fazem metade do trabalho, 50% professor, 50% bulli""",2018
50,"nunca fui nem dee longe o bully da escola, porém tô virando um no trabalho",2018
51,"Ei @BRKsEDU, hoje é meu aniversário e eu ficaria muito feliz se pudesse me desejar os parabéns, saiba que eu sou um grande fã do seu trabalho e te acompanho desde os tempos de Bully, haha. ❤️",2018
52,Parabéns Geórgia Rodrigues de Souza pelo trabalho sério que você faz com a raça American Bully! E a lindinha da Prada que arrebentou na pista! #BullyTopTeam #Prada #ABKC #ABKCSHOWBR 👏👏👏👏👏👏👏 https://www.facebook.com/georgemendoncas/posts/10156209650918610,2018
53,"Uma coisa que o Chris Rock falou no standup mais recente que ele tem no Netflix, os bullies do colégio são um treinamento para te preparar para a vida adulta, lroque você vai ter um chefe, um colega de trabalho, um vizinho que vai ser tão babaca quanto. As vezes mais!",2018
54,"Fui perceber a existência destes demônios brasileiros quando percebi muitos deles tentando clamar a vida alheia, por bully, music constante e que canta o anus masculino, paranoia das drogas, bullying na escola, trabalho e por vizinhos tentando destruir todas as atmosferas",2018
55,"A rede Globo ajudou para o fracasso de cada Brasileira e a razão a qual sofri bully na escola e fui boicotado em todo trabalho que consegui foi para este propósito, prisão domiciliar, eu não conhecia a existencia de cada demônio desses de BH, né duas baleias parasitas fantasmas?",2018
56,"É um bully. Não merece respeito. Sim, o trabalho é bom e eu até gosto mas não compensa a falta de espinha dorsal. Confunde futebol com integridade (lol, não sabe o que é integridade sequer).",2018
57,Sora virou bully agora o Mike tem q atirar ser bullinado até no trabalho coitado,2018
58,Começo de um novo trabalho #youtube #youtuber #adripixel #bully #setup https://www.instagram.com/p/BelPiVflWBz/,2018
59,"Alison Parker (refém) Ela é gringa ela  A ovelinha rs Shippei ela com dois dos assaltantes  ""Eu sou fodona"" Típica garota branca,magra e de olhos verdes mas que sofre bully na escola  Ela é muito abusada e sabe atirar bem Essa deu trabalho pros assaltantes Não manda nude Rica",2018
60,"Quando o bully ""pede"" para você colocar o nome dele no trabalho.",2018
