,tweets,ano
39,"eu ja vi pessoas sofrerem bullying por tudo, menos por ter perdido o emprego, mas eu to aqui viva e forte pra testemunhar q eu sofri ontem",2017
40,"Érika... Isso é muito grave,é bullying,ele pode perder o emprego,vc deveria falar com seus pais ou com o diretor do curso slá",2017
41,Bullying na infância e o risco de doenças crónicas em adulto: Um estudo de revisão apurou que as… empregosaude.pt/bullying-na-… #Notícias #emprego,2017
42,"E mais fácil o pessoal do DH ir visitar o Goleiro Bruno, por estar sofrendo bullying depois de arrumar um emprego honesto.",2017
43,Artigo revela que um chefe ruim pode adoecer os funcionários #emprego #trabalho #Bullying https://www.linkedin.com/pulse/artigo-revela-que-um-chefe-ruim-pode-adoecer-os-ana-colombia,2017
44,"não duvido nada! A moda é fazer anúncios de emprego dizendo sobre prazos insanos e bullying, então",2017
45,o pai d vcs também da um emprego p um escroto q praticou bullying c vcs por quase 3 anos e foi um dos causadores da sua autoestima baixa?,2017
46,Eu fazia bullying no cara que vai arrumar um emprego pra mim,2017
47,"Essas ""crianças"" que se traumatizam com td, td é bullying, td é isso e aquilo Elas não vão parar em um emprego Na primeira bronca vão chorar",2017
48,Sim! Não dá pra dizer que alguém muito magro não sofre bullying. Mas nunca vi alguém perder emprego por ser magro d+,2017
49,"É normal a capa da carteira de trabalho da pessoa tá meio ""torta""? Tô com medo de sofrer bullying por causa disso e não conseguir emprego",2017
50,Gesto solidário: Zendaya oferece emprego a fã vítima de bullying bit.ly/2kNlLWE #fama,2017
51,Gesto solidário: Zendaya oferece emprego a fã vítima de 'bullying' bullying-ciaatoresdemar.blog…,2017
52,Gesto solidário: Zendaya oferece emprego a fã vítima de bullying bit.ly/2kNlLWE #fama,2017
53,sobre sofrer bullying na família por n fazer faculdade e nao ter um emprego,2017
54,"pessoa q depende dele, cumprir com o seu verdadeiro papel de educador. Se eu vejo um prof. Fznd bullying,faço ele perder o emprego",2017
