,tweets,ano
52,Vamos deixar uma coisa entendida? Um olhar malicioso é assédio. Uma cantada na rua é assédio. Te cantou durante o seu trabalho? Assédio.,2016
53,Ces podiam ler sobre assédio moral no trabalho. Mas ai lembro que a internet adora programas assim.,2016
54,"o vin diesel foi completamente escroto e atrapalhou o trabalho dela e foi só isso que ela disse, em momento algum ela usou a palavra assédio",2016
55,essa de ser descontraído não cola. a mina não conseguiu fazer o trabalho dela porque ele não deixava. isso é assédio sim,2016
56,Assédio Moral é uma espécie de Dano Moral causado no ambiente de trabalho. Ele acontece em ações específicas que... fb.me/2CQ5xpEPj,2016
57,"a mina nem falou que foi assédio, ela só disse que ele atrapalhou o trabalho dela, o que é verdade  vocês gostam de dar pedrada de graça",2016
58,assédio ou não ele estava atrapalhando o trabalho da carol e ela ficou desconfortável,2016
59,Vin Diesel exagerou isso eu concordo. Ele atrapalhou a mina do trabalho dela. Mas ai ela relata assedio e dps posta foto cm ele?,2016
60,Assédio moral no trabalho?  Será que sua empresa entendeu o que é agilidade? Agilidade não é para desenvolvimento... fb.me/6lPiGxRcO,2016
61,assédio e machismo tbm faz parte do trabalho?,2016
62,"acompanho o trabalho dela e como profissional eu a admiro,ñ tentando defender + quem disse q foi assédio foi a mídia e não ela",2016
63,"ele foi chato, mas n acho que foi assédio e tal, claro que ela tava fazendo o trabalho dela e não tinha nada a ver ele fazer aquilo",2016
64,"eu entendo que era o trabalho dela, e até acho que ele exagerou um pouco, mas não vejo motivo pra isso ser chamado de assédio",2016
65,"Quando o abusador vem sondar você e tentar justificar o assédio, e ainda nem se dar o trabalho de me chamar pelo meu nome.",2016
66,"Então pessoas que n chamam de assédio quando desrespeitam seu trabalho pela sua ""beleza"" parem e pensem antes de culpabilizarem alguém",2016
67,"Assedio, é diferente. Ele constrangeu e insistiu nisso no meio do trabalho da guria e ela ficou incomodada",2016
68,Cansei de vcs romantizando assédio. Se eu tivesse um exclusiva mt importante pro trabalho e o cara ficasse falando graça ia ficar Mr puta,2016
69,"Não teria problema nenhum em dar em cima da mina,chama ela depois e pronto.Agora durante o trabalho não da, assedio sim",2016
70,"ela falou na entrevista que ñ foi assédio,só ñ gostou por que atrapalhou o trabalho dela,agora para que tanta briga",2016
71,"Assédio é muito mais q aquilo, é tocar, mexer na rua, colega de trabalho mandando e-mail, encoxada no BUS, isso é assédio",2016
72,"Acho que vai muito além de ""assédio"", e sim que o cara visivelmente tava nem ai pra trabalho da mina",2016
73,"Deixem a Carol Moreira(minha comentarista de game of thrones) de mão... Ela nunca citou assédio, apenas que ele atrapalhou o trabalho dela!",2016
74,"Não vi em nenhum lugar ela falar de assédio, na verdade, vi falando sobre a falta de respeito ao trabalho dela",2016
75,"eu não concordo que foi assédio, eu vi que foi bastante constrangedor e chato da parte dele não deixar ela fazer o trabalho dela",2016
76,"o povo q tá falando q foi assédio, mas ela só falou q ele atrapalhou o trabalho dela nada mais",2016
77,quem já sofreu assédio no trabalho sabe o quanto é constrangedor. Apoio total a você. Abaixo aos comentários machistas.,2016
78,Como se não bastasse o assédio moral as metas abusivas e um ambiente de trabalho nocivo ao trabalhador agora está... fb.me/5y6c0p62N,2016
79,"se ela se sentiu desconfortável, é considerado assédio sim, ainda mais que foi no meio do trabalho dela",2016
80,"Van diesel foi escroto mesmo gente, elogiar é uma coisa agora nao deixar a mulher fazer o trabalho dela é assédio sim, e fim de papo.",2016
81,"Eu particularmente não vi assédio,Amo o trabalho dela.E cá para nós, não é todo dia que vc é elogiada pelo #Vindiesel",2016
82,"e não foi por a chamar de linda. ela não disse que sofreu assédio, a UOL disse. ele desrespeitou o trabalho dela.",2016
83,"em nenhum momento ela disse que foi assédio, no início do video ela disse que isso atrapalhou o trabalho dela e ponto.",2016
84,as pessoas q estão te criticando nem conhecem o seu trabalho vc não disse q foi assédio só q não gostou da atitude dele,2016
85,carol moreira se sente desrespeitada por atrapalharem seu trabalho > povo inventa que ela disse sofrer assédio > povo julga a guria,2016
86,"vc compara ao biel,dos diz q n foi assédio q o q estava em pauta é q ele tinha atrapalhado o trabalho dela agora q foi assédio",2016
87,"e só pra constar ela nunca disse que foi assédio, só que ele atrapalhou o trabalho dela e que foi machista, ambas afirmações corretas",2016
88,"ela disse em nota que nao considerou assedio, e sim comentarios que atrapalhou o trabalho dela pq ela tinha pouco tempo com ele",2016
89,"ela disse que se sentiu desconfortável, a partir desse momento se tornou assédio. Ela continuou porque aquilo era o trabalho +",2016
90,Certeza que galerinha dizendo que n é assédio é a msm galerinha que chega fica cantando as mina do trabalho todo dia e acha sussa,2016
91,Eu acho que teve assédio. Ela ficou muito incomodada. O trabalho dela era entrevistar e o dele responder,2016
92,"é assédio porque foi insistente, atrapalhou o trabalho dela e tal, mas ele desrespeitou a integridade dela? só pra eu entender",2016
93,"a mulher literalmente fala que vin diesel atrapalhou o trabalho dela e a deixou desconfortável, em NENHUM MOMENTO ela fala de assedio",2016
94,"Pra quem ainda não entendeu parte 2: não importa a aparência dela, se ele atrapalhou o trabalho dela com cantadas inapropriadas, É ASSÉDIO!",2016
95,"eu acho q o q Vin Diesel fez não chegou a ser um assédio tipo CARALHO ASSÉDIO mas ele passou dos limites, ela estava fzd o trabalho dela",2016
96,É óbvio que o que aconteceu com a Carol é assédio. Ela tava fazendo o trabalho dela e o cara não teve o mínimo respeito,2016
