,tweets,ano
0,eu era tipo o chris da casa o pretinho que sofria bullyng da vida minha mae o julios quase nunca via a mulher maravilha tinha dois emprego meu irmao o mais branco ne o drew bonitao gostosao ME EMPRESTA O PLAYSTATION AI SEU PAU NO CU,2017
1,A justiça de Deus tarda mas não falha. Eu consegui meu emprego de volta e os q fizeram bullyng comigo foram demitidos.,2017
2,"eu to sofrendo bullyng lá no meu trabalho, não sei o que fazer e como contar pro meu chefe posso colocar meu emprego em risco. O Q EU FAÇO ?",2017
3,"O jovem teresinense vive num eterno bullyng d ensino médio.A sensação de s achar melhor q os outros p causa d um carro,um emprego, um nome.",2017
4,Os que faziam bullyng agradeceram por ter salvado a ponte e eles deixaram todos os rejeitados voltarem ao emprego😀😀😀😀😀,2017
5,MINHA PRIMA FOI NUMA ENTREVISTA DE EMPREGO A MULHER FEZ BULLYNG COM ELA UAEHHUUHAEUHAEUHAEUAEUAEUEUHA,2017
