,tweets,ano
0,"Satisfação é receber o currículo do cara que cometia bullyng contra você no colégio, te pedindo um emprego e ver que não da pra contratar",2016
1,Até minha irma acho que conseguiu emprego.. Agora que vou levar bullyng pra sempre...,2016
2,Não é hora de discutir sobre bullyng É hora de ter emprego pra n faltar comida na mesa do opressor nem na do oprimido,2016
3,Fui trabalhar hoje só para comer bolo e fazer bullyng. Às vezes não sei do que eu reclamo deste belo emprego.,2016
